"frame_axle_mount_inset","frame_underbody_length","frame_underbody_width","offload_generator_height","offload_generator_length","offload_generator_width","running_gear_back_mount_inset","running_gear_front_mount_inset","running_gear_drive_gear_radius","running_gear_track_width","running_gear_road_wheel_radius","running_gear_wheel_radius","winch_stowed_width","back_deck_overhang_in","running_gear_contact_patch_area_in2","smet_fcc_length_in","smet_fcc_ctoc_turning_diameter_in"
14,97,45,16.3386758882552,33.9246012619697,28.2110647065565,11,8,2,15,3,18,2.8298989564646,0,2027.58,99.8298989564646,220.197008082131
1,80,41,11.2303909030743,15.196083674673,20.2039474947378,11,7,2,14,3,16,5.43611313425936,10,2144.408,96,220.309661310235
11,119,20,31.6195192793384,13.8635306223296,35.421612681821,18,5,1,14,5,15,5.99082271778025,7,2557.632,131.99082271778,201.76970701401
3,57,52,14.1887872875668,17.5357952597551,15.4914078232832,16,12,1,14,3,19,7.92486164881848,13,1348.816,79,208.971701625923
11,72,21,32.1612187358551,15.5310042062774,12.214298218023,8,9,2,15,1,16,5.13851635274477,0,1542.42,77.1385163527448,148.736962378356
1,99,42,22.6417823741212,28.1833584792912,25.2595650986768,17,10,2,15,3,18,4.89014231297188,16,2867.58,124,248.76970701401
2,48,27,24.954998337198,25.3772162995301,39.3018118711188,17,18,2,15,5,11,2.53338512801565,15,1192.74,79,153.328526892953
12,107,46,20.8846783125773,14.4016554555856,14.6598914847709,14,10,3,14,5,12,5.00571639393456,2,2244.816,114.005716393935,236.48335754807
14,95,43,22.7012045006268,39.758048709482,29.5728964870796,13,15,1,14,4,13,4.29306930163875,0,1757.224,99.2930693016388,210.727529586996
4,67,37,24.2399807157926,19.0902223740704,29.9252224597149,5,19,1,14,5,14,6.31199551257305,1,1493.632,83,188.84961560646
8,55,30,12.3715824307874,30.3334232885391,10.245943737682,16,13,3,14,5,12,4.39687796682119,8,1012.816,68,150.154830655117
11,89,31,18.6220777221024,31.8948668101802,16.7764655966312,17,10,2,14,1,20,8.25668616150506,6,1915.592,103.256686161505,186.727529586996
2,98,47,16.2353390781209,22.9685321566649,39.918699178379,19,9,2,14,1,14,6.20634509832598,17,2671.592,122,252.065489271308
14,51,23,36.5834168670699,19.395076117944,39.3311563972384,16,8,3,15,4,19,2.98685134015977,2,647.58,55.9868513401598,119.399002694044
14,70,56,11.4790976862423,24.7251250478439,19.7075526439585,17,18,1,15,3,18,7.61847636965103,3,1175.16,80.618476369651,208.859048397819
10,80,44,35.3705005487427,25.8264524117112,33.8141654478386,5,18,2,14,5,11,8.35490773618221,0,1561.224,88.3549077361822,204.084354854027
6,56,52,37.5318598467857,29.727473652456,28.4331513545476,15,7,3,14,5,17,3.23749587289058,9,1152.816,68.2374958728906,200.328526892953
10,81,46,19.566420072224,18.6515884613618,13.8103521964513,20,5,2,14,5,17,4.52697842475027,10,1589.224,95.5269784247503,209.319094101594
4,89,31,24.8117027804255,26.0433861240745,33.2302172039635,12,17,2,15,4,15,8.34445213386789,8,2345.16,110,207.013879052936
9,120,27,10.436441374477,15.8688533259556,33.6673903116025,8,9,3,15,5,11,8.63354751118459,0,2975.16,128.633547511185,224.943403251845
2,38,44,34.896309254691,22.0059436326846,25.9419795125723,13,15,3,14,4,19,5.95638397941366,11,912.408,62,171.981134417282
9,113,52,36.9997761584818,26.198013657704,22.5933806272224,18,7,1,15,3,12,2.82784572266974,9,2765.16,124.82784572267,266.300228518875
6,64,40,24.2490474064834,18.6347059533,17.7454808261245,19,14,1,15,4,20,5.34457328077406,13,1432.74,85,189.20644087349
10,68,43,10.726244985126,39.9476546235383,14.0581083949655,12,13,3,14,4,18,8.19361987477168,2,1304.408,78.1936198747717,187.267483883221
11,77,24,38.5260298522189,12.987012732774,22.093264979776,7,5,2,14,1,15,6.79545726440847,0,1579.592,83.7954572644085,157.910658616191
10,61,32,38.1725650443695,28.1196594028734,22.3901123087853,5,18,2,15,1,11,3.84071506955661,0,1272.42,69,159.624309150252
14,130,35,32.455834124703,18.4594615153037,37.2858159383759,17,17,2,15,3,17,4.3176825044211,3,3017.58,137.317682504421,240.943403251845
7,123,43,39.9019023403525,35.8244771580212,22.4828357994556,9,18,1,15,1,12,5.47013924107887,2,3270,136,265.586577984815
15,126,26,29.7117890091613,20.1547948899679,26.6329956240952,20,12,3,15,1,18,4.70096545363776,5,2964.84,135.700965453638,215.534967766443
14,122,18,23.2443234953098,10.1400707592256,10.210230613593,8,15,1,15,3,20,5.79222342162393,0,2735.16,127.792223421624,197.065489271308
14,76,36,27.636850066483,16.0641485755332,10.2032320736907,9,10,3,14,5,13,3.96657181810588,0,1264.816,79.9665718181059,173.267483883221
2,34,49,12.6446459698491,10.4429140337743,22.2364889481105,11,12,2,14,1,12,2.08896725159138,9,879.592,53,177.042177427013
2,112,51,24.04793249676,23.7032760842703,32.2940750862472,7,19,3,15,4,15,2.0944896612782,5,3197.58,134,280.351838737248
12,53,45,22.2620044951327,35.7438254868612,15.7553351856768,11,12,3,14,3,15,6.99314864305779,0,812,59.9931486430578,167.807438179446
15,81,33,33.1618558615446,13.8931788108312,25.2894687047228,10,7,3,14,2,18,7.722975037992,0,1467.592,88.722975037992,170.971701625923
3,114,39,27.055268920958,14.1705333534628,16.605599054601,8,19,2,15,5,12,7.42883354634978,5,3112.74,135,256.351838737248
8,112,49,32.7186100860126,23.5369822056964,20.5805525300093,20,15,2,14,5,18,6.94186328467913,12,2569.224,131,258.534967766443
14,128,24,36.7988725774921,21.2690710299648,14.7651797276922,11,19,3,15,4,18,7.48673830833286,0,2957.58,135.486738308333,216.473924756711
4,58,33,31.9274919223972,24.2428565886803,28.0820414074697,17,16,2,15,1,18,3.91271709953435,13,1542.42,83,172.736962378356
3,107,37,28.9808607194573,38.4861547360197,36.8824637471698,19,19,3,15,3,13,5.12925835279748,16,3030,139,243.708664004278
15,45,25,24.1715730563737,29.5432240748778,13.08128393488,7,19,2,14,2,15,2.47604051046073,0,420,49,110.521088713507
7,49,32,13.0353784863837,13.2644263189286,12.1885196049698,11,5,1,14,1,16,5.83769090939313,4,980,58.8376909093931,149.215873664849
3,109,20,20.310242054984,36.9642184698023,25.4786914400756,7,9,2,15,2,13,7.09804425761104,4,3090,120.098044257611,212.178142499412
7,42,45,17.1941783139482,33.4278294350952,14.3154424405657,18,20,3,14,3,19,6.09753244952299,11,784,66,166.572698931879
1,99,48,34.3333453219384,31.5164000354707,21.5596187999472,9,10,2,15,5,20,6.44072353467345,8,2782.74,116,260.76970701401
5,105,57,36.0334456176497,22.5362700480036,17.5715168984607,8,15,3,15,3,17,2.82963353465311,3,2850,118,276.300228518875
14,92,57,15.2052809693851,17.1282185474411,17.0772552210838,18,6,1,15,4,19,6.51242022379301,4,1792.74,102.512420223793,238.023311844295
7,112,24,39.5952652557753,19.2930633202195,39.9024805799127,6,10,3,14,4,18,5.94968428788707,0,2704.408,117.949684287887,211.004446261577
7,111,51,25.7224332308397,24.5129928458482,32.0704672555439,17,14,1,14,4,11,4.20324424770661,10,2597.224,128,263.76970701401
7,103,52,37.8557464201003,23.1569643807597,21.7587536945939,16,17,2,14,2,14,8.19123342866078,9,2492,122,255.891793033473
3,55,49,11.8169576395303,32.9571330104955,33.6424275022,12,12,3,15,4,15,3.48634088505059,9,1427.58,73,203.502223130788
11,58,47,21.0622031940147,36.1817540274933,37.2746822214685,8,18,3,14,4,18,7.44732102286071,0,968.408,65.4473210228607,180.450612912416
14,97,41,23.1717721722089,24.3540586903691,34.881657178048,15,5,2,15,5,20,8.20362350833602,1,1942.74,106.203623508336,212.197008082131
8,54,31,35.872581040021,33.2217181427404,28.6196165834554,18,5,2,15,1,18,6.84754479466937,10,1182.42,70.8475447946694,153.92009140755
1,39,22,17.2205099021085,38.2120577571914,35.1499252556823,11,6,2,15,5,17,7.10245453077368,10,982.74,56.1024545307737,134.685352159983
8,44,27,10.0924614723772,16.9677623920143,27.1986701246351,17,10,2,14,4,11,4.1437880913727,9,704.816,57.1437880913727,130.572698931879
12,129,28,25.1902909530327,27.8370527038351,10.7759995362721,16,18,2,15,2,11,6.91615645191632,4,3150,139.916156451916,230.647620994547
4,53,46,21.8392128893174,39.8298746626824,21.6798633267172,18,5,3,14,2,13,8.44342566095293,14,1299.592,75.4434256609529,189.56326614052
13,130,50,23.2385269831866,11.8097279267386,19.5967413554899,6,8,3,15,1,14,5.74202773277648,0,3204.84,135.742027732776,273.412881746979
4,128,48,22.4226006143726,10.2487183082849,12.9567967960611,13,10,3,14,1,12,7.61203878489323,9,3439.184,144.612038784893,286.168709708053
3,128,33,29.6624622005038,39.7791856480762,32.5480930972844,10,18,1,14,4,11,7.63240294228308,7,3297.224,150,258.638188203187
14,74,29,26.5888147591613,32.8371546440758,32.5588463246822,12,20,3,14,3,12,8.17299457220361,0,1288,82.1729945722036,156.798005388087
11,81,50,17.2282720194198,23.2932217163034,25.3005808312446,5,15,1,15,5,17,4.14462715410627,0,1600.32,85.1446271541063,217.84961560646
15,48,35,34.0242249867879,37.4903632863425,17.6964217913337,13,10,2,15,5,16,6.88201615866274,0,412.74,54.8820161586627,137.225306456208
9,51,20,36.9749977020547,12.886550524272,34.6918586757965,18,9,3,14,3,11,8.98004784341902,9,924,68.980047843419,122.746395169715
2,123,30,31.2815599306487,26.6470716963522,10.4245520220138,5,7,2,15,3,18,2.19337740470655,3,3527.58,131,251.933970460486
13,101,26,21.3239565002732,24.6414271835238,33.2834255741909,8,20,1,15,4,19,2.54910071869381,0,2122.74,108,189.605443567533
14,119,56,28.7114204466343,13.1810236233287,10.5806354782544,7,12,1,14,3,14,6.67325836559758,0,2468.816,125.673258365598,266.361271528607
9,101,50,31.5259993402287,15.0034836470149,18.2229555910453,5,6,1,15,2,11,2.82068169210106,0,2447.58,103.820681692101,247.48335754807
5,45,39,33.9493663073517,29.9191944813356,32.7344164135866,6,8,1,14,5,14,2.48482280503958,1,821.632,49,163.215873664849
15,103,42,22.1181367896497,35.0988410692662,19.1889105318114,12,9,3,15,1,19,7.73744461103342,0,2274.84,110.737444611033,219.135965072399
4,64,42,33.9721619547345,16.0818975768052,19.7967256861739,6,10,1,15,3,18,7.17830412252806,2,1595.16,73.1783041225281,198.145397863758
4,82,32,13.7997100292705,18.130198859144,24.7572857886553,11,12,2,14,2,11,2.60564242606051,7,2072,97,197.370704319966
8,124,56,26.4771287073381,30.7883306313306,20.763224165421,16,10,3,15,4,20,8.61029229592532,8,3197.58,140.610292295925,290.351838737248
8,94,48,18.1746583315544,21.5274959173985,32.4924472835846,15,17,1,14,5,19,5.15789933735505,7,2025.632,110,234.309661310235
1,111,55,34.6390785300173,37.8564703301527,25.7362152589485,7,5,3,15,1,13,4.51286260783672,6,3354.84,121.512862607837,289.586577984815
8,40,18,20.0728261354379,18.0655527184717,15.2478559035808,13,15,2,15,3,16,8.66542732506059,5,677.58,53.6654273250606,110.633741941611
4,64,36,32.773339911364,16.6252250433899,19.3094386602752,7,8,2,14,1,16,6.66626093629748,3,1607.592,73.6662609362975,183.145397863758
15,67,40,19.4774388778023,29.0569855622016,39.1836433601566,6,7,3,15,3,13,4.67166879633442,0,1110,71.6716687963344,170.685352159983
10,66,44,19.2759667173959,10.3259571478702,33.4756290121004,17,14,1,14,3,13,4.07527393125929,7,1208.816,77.0752739312593,186.798005388087
9,110,20,26.3542432175018,10.3659615060315,22.0025340560824,5,13,2,14,2,13,8.87550722854212,0,2576,118.875507228542,195.596010776174
12,63,39,10.5918953637592,28.188283755444,30.4863539687358,10,11,3,14,2,17,5.32446806994267,0,1131.592,68.3244680699427,168.154830655117
11,86,32,29.9108838592656,12.5020616175607,12.4681196035817,13,11,1,15,1,13,6.20156368217431,2,1920,94.2015636821743,188.023311844295
3,103,22,14.6497283224016,31.4779105666094,23.6756810499355,9,14,3,15,5,13,7.7818988871295,6,2825.16,120,208.76970701401
1,46,34,37.4007574934512,12.2189346048981,26.4837320335209,15,14,1,15,3,12,8.00833750120364,14,1235.16,73,167.328526892953
13,86,18,13.3319144835696,22.1493015158921,13.0530491168611,12,9,1,14,3,13,5.24133187253028,0,1600.816,91.2413318725303,152.084354854027
1,62,38,15.8688342850655,36.5466186078265,34.2207195819356,20,7,1,14,4,14,2.90195089462213,19,1561.224,87,192.084354854027
14,37,34,38.7233039853163,14.7529192664661,13.2082769274712,12,19,3,15,2,19,7.16602570633404,0,312.42,44.166025706334,124.112653228104
15,52,57,32.6300400309265,34.0195534657687,16.5310337208211,10,18,3,15,3,12,3.11497843335383,0,660,55.1149784333538,186.164263446476
2,123,29,19.6575601724908,32.6961986580864,27.0714319404215,14,5,3,15,3,11,3.5062769879587,12,3570,138.506276987959,249.933970460486
14,103,19,31.3478687824681,28.5013811010867,11.1099301930517,20,7,1,15,3,13,3.5417813740205,6,2165.16,112.541781374021,175.605443567533
4,64,49,32.7251520426944,18.317312693689,13.5032840934582,5,6,2,15,4,19,2.52164722513407,1,1595.16,67.5216472251341,212.145397863758
11,98,49,16.5624278108589,12.4325991375372,15.7309478288516,13,13,1,14,5,11,4.49794424744323,2,1969.632,104.497944247443,233.8401828151
15,40,35,33.3515856112354,15.6183329713531,18.4413910470903,13,18,1,14,4,18,3.76952929468825,0,161.224,43.7695292946883,124.347392475671
11,46,33,15.0031610904261,22.6740185311064,13.6105790059082,8,12,3,14,4,14,4.05412068124861,0,632.408,50.0541206812486,137.633741941611
9,108,39,18.8320781337097,16.8881324888207,13.2842453848571,13,14,2,14,3,19,3.58319179387763,4,2480.408,117,231.12653228104
15,78,36,14.3137646559626,27.8063450357877,38.6121128499508,6,14,3,15,1,20,4.10999834351242,0,1524.84,82.1099983435124,176.267483883221
1,100,20,13.7450951337814,35.084243894089,34.6174409193918,5,8,3,14,1,19,6.65576145122759,4,2823.184,111,203.004446261577
9,129,56,23.065888590645,16.7480752943084,18.4531160094775,14,12,1,14,2,18,6.08037570514716,5,3068.408,140.080375705147,291.056056479949
11,111,39,32.3317702440545,27.6385063864291,38.41405170504,11,14,1,14,2,14,4.73398392274976,0,2452.408,115.73398392275,229.891793033473
5,106,25,20.8819879312068,24.3733747862279,26.4768488076515,7,5,2,14,4,19,7.47436655918136,2,2608.816,115.474366559181,210.534967766443
2,50,16,18.9923474006355,12.184049654752,10.6448682653718,12,19,1,14,1,11,6.77710668416694,10,1288,77,130.798005388087
5,78,32,32.2322718636133,11.1198859591968,21.7673510545865,9,16,1,14,5,18,3.26008678879589,4,1745.632,93,189.962268834563
14,62,52,39.6618665102869,33.3934961049818,22.0677606016397,10,7,2,15,1,11,4.72789582237601,0,1062.42,66.727895822376,190.981134417282
11,131,20,35.6016533006914,29.8449858464301,35.8055009762757,11,8,3,14,1,13,2.37728285556659,0,3131.184,133.377282855567,216.586577984815
3,99,21,34.9542945623398,10.866968834307,34.5979083678685,12,14,3,14,1,14,8.72014397429302,9,2683.184,119,198.830750023741
14,99,21,22.0478417421691,35.021623687353,38.1527908495627,20,15,2,15,4,15,3.50158815667965,6,2045.16,108.50158815668,174.666486577265
1,125,37,34.5366988703609,17.6975222234614,11.5549045894295,20,17,1,15,3,14,2.75985905039124,19,3605.16,160,270.872927450755
1,40,50,31.0897484794259,33.5825993772596,15.7818569382653,5,14,3,15,1,20,6.2500637951307,4,1224.84,57,191.92009140755
13,86,44,10.9785509365611,34.4582922081463,14.050105381757,17,10,2,14,5,11,2.11800966924056,4,1561.224,92.1180096692406,204.084354854027
8,70,49,30.1986309560016,12.9225634760223,15.196654223837,17,16,3,15,3,15,2.42436260799877,9,1620,87,209.675919368624
3,68,44,28.7312191864476,18.9010696974583,19.0018610772677,7,15,2,15,5,18,7.20545483729802,4,1732.74,84,209.553833349161
2,101,16,27.2087245318107,22.8532362217084,21.4024783368222,16,5,2,15,1,18,3.25535019254312,14,2952.42,118.255350192543,196.76970701401
5,85,25,31.4846163406037,20.0006582844071,25.8615852985531,7,18,3,15,2,13,4.70262918784283,2,2292.42,100,187.605443567533
7,84,33,17.0714603224769,16.5537262917496,39.7435636632144,12,10,2,15,5,19,6.92158546345308,5,1972.74,95.9215854634531,197.431747329698
8,72,46,29.5214918465354,23.6792309675366,10.2807900751941,19,5,3,14,4,19,2.41772804548964,11,1528.408,85.4177280454896,203.145397863758
13,121,57,17.4296687915921,21.5486142691225,24.1795128071681,12,16,3,14,2,19,7.06787165487185,0,2699.592,128.067871654872,273.300228518875
10,103,49,26.6184428310953,39.0047378954478,17.6974419946782,6,9,1,15,5,15,6.72507306491025,0,2320.32,109.72507306491,245.48335754807
7,63,20,14.3828919017687,39.7510731499642,28.3788367337547,14,15,2,14,2,19,3.69544544233941,7,1372,78,142.502223130788
4,100,24,34.8050106386654,17.1658839704469,29.7307710791938,14,17,1,14,3,18,3.73995896545239,10,2496.816,123,203.596010776174
4,90,16,13.3734936616383,28.708132065367,15.1482502697036,8,12,2,14,5,13,4.44254869571887,4,2177.224,102,175.248618300503
5,34,55,10.2852383651771,10.7099979929626,18.1025788397528,18,5,2,15,4,16,7.29325061570853,13,635.16,54.2932506157085,184.633741941611
4,62,58,15.7417445792817,24.731770073995,26.5847065299749,20,18,3,15,3,19,2.99383725970984,16,1620,92,227.675919368624
11,59,22,37.4248906970024,16.4164922968484,20.8366445661522,19,7,2,15,3,12,2.99680440383963,8,1067.58,69.9968044038396,134.685352159983
13,71,34,38.737064646557,32.7089850837365,12.6342528639361,20,13,3,15,3,20,8.42309949127957,7,1350,86.4230994912796,168.56326614052
12,129,40,34.178069664631,38.2476081326604,14.7288621566258,6,19,2,15,3,18,3.82507880195044,0,3107.58,136,254.647620994547
5,128,22,29.4508593156934,10.3757002088241,39.0143737802282,9,8,2,15,2,20,2.47872865968384,4,3540,135,234.699231212919
8,102,54,34.569356427528,26.7045814427547,20.033620398026,20,20,2,15,2,20,3.22811146290042,12,2580,126,259.187575290771
15,102,43,35.864613133017,16.4737395499833,35.5547765432857,15,13,2,14,4,15,4.81737802037969,0,1936.816,106.81737802038,216.901225824832
15,66,28,17.2042285301723,23.2967551634647,10.3022000542842,10,12,2,14,2,12,4.00835326197557,0,1008,70.0083532619756,142.450612912416
6,81,41,17.7674336591735,32.7506048092619,21.4318245812319,7,17,1,14,1,13,5.7107335308101,1,1932,93,209.197008082131
1,46,37,20.17803813098,18.4679140918888,17.3480355436914,12,18,1,15,3,17,6.19711713423021,11,1235.16,74,173.328526892953
5,48,53,17.9230635706335,25.733138367068,22.5363784958608,18,11,2,14,1,17,4.44797118799761,13,1103.592,67,194.92009140755
13,68,53,39.6560862590559,17.4023568839766,20.0543026532978,14,15,2,14,4,13,7.33544526970945,1,1096.816,76.3354452697095,199.859048397819
14,109,49,20.069390044082,39.2403818736784,12.7223428455181,18,19,1,14,1,17,8.781817833893,4,2268,121.781817833893,240.013879052936
1,63,35,35.5340992752463,33.7285196292214,14.4175989110954,19,9,2,14,1,19,2.97644527279772,18,1747.592,89,187.319094101594
3,64,21,27.3499503103085,27.6718494575471,37.2606850368902,10,11,1,15,3,13,7.52154202247038,7,1655.16,79,158.614876358892
10,52,52,18.1546664168127,26.3268934236839,32.7409098809585,17,18,1,14,3,18,2.29575558006763,7,816.816,67,185.511655922148
8,85,18,23.2243157178164,28.4564747754484,27.7922788960859,17,16,2,15,3,13,6.10164086311124,9,2027.58,102,166.197008082131
2,45,57,29.5696754963137,26.7382150446065,33.1175825162791,6,20,2,15,1,12,2.63701216503978,4,1272.42,67,209.624309150252
9,71,40,23.8967969408259,36.4528860058635,22.7345337765291,18,8,2,14,1,20,5.14208242273889,9,1523.592,85.1420824227389,187.441180121057
13,124,47,36.8443365721032,23.877576852683,23.9506393601187,16,7,2,15,1,17,8.46771774627268,3,2982.42,135.467717746273,260.004446261577
12,55,54,35.0147097208537,10.1663730316795,25.3317853435874,10,11,3,15,1,14,8.55826789978892,0,1014.84,63.5582678997889,191.27691667458
3,58,48,15.996779371053,26.3559889513999,32.7131818048656,13,19,2,14,2,20,2.38818615651689,10,1456,84,202.20644087349
6,113,30,37.5019714399241,16.6675486881286,13.2791330106556,15,6,1,14,1,20,7.66326876543462,9,2828,129.663268765435,226.708664004278
4,90,29,34.6159774111584,25.3652905276977,24.9813265097328,12,17,2,14,1,15,7.26562366099097,8,2335.592,111,201.248618300503
13,131,58,21.4881218224764,29.2120582866482,28.4553503082134,20,8,3,14,4,12,7.2060147030279,7,2900.408,145.206014703028,287.647620994547
2,39,58,24.1914939135313,19.0579643542878,25.7363096671179,7,6,1,14,1,12,5.90634924615733,5,980,49.9063492461573,201.215873664849
2,102,42,19.286568518728,24.3172003189102,24.1422215732746,8,11,3,14,5,12,5.4056866064202,6,2664.816,117,247.004446261577
6,99,16,10.5741046415642,26.1708963639103,34.9258475075476,7,8,1,14,4,11,8.88146011950448,1,2317.224,108.881460119504,181.422314538339
3,52,53,16.9175427919254,32.6724833971821,33.4772434644401,15,10,2,14,4,16,2.43757793772966,12,1208.816,71,204.798005388087
9,71,58,28.9543818193488,24.0617266506888,39.4039906444959,14,5,3,15,1,11,3.61347045842558,5,1674.84,79.6134704584256,226.441180121057
2,107,17,15.7288781763054,36.9462797860615,37.0325469761156,13,9,2,14,5,19,3.91211408283561,11,2765.224,125,203.178142499412
9,86,46,35.8425262593664,39.0414689178579,30.6374225812033,18,14,1,15,1,12,7.75659124646336,9,2040,102.756591246463,220.962268834563
4,52,18,32.5871526054107,36.2738908547908,20.9971864125691,10,15,2,15,3,12,7.81496888771653,6,1277.58,69,135.328526892953
7,34,28,26.6672381083481,36.931136851199,34.8391290218569,17,5,3,14,1,13,6.52606585877948,10,639.184,50.5260658587795,122.694784951342
1,83,48,30.7427359558642,33.7566871405579,24.1534806974232,5,9,3,14,4,20,2.84438128117472,4,2228.408,95,238.013879052936
1,115,36,20.9745663939975,20.0223514391109,24.7284419136122,11,15,3,15,3,15,7.78506847866811,10,3390,139,256.525534975083
14,60,24,10.4131694324315,19.3136405572295,28.0401585111395,15,18,1,14,4,12,5.72762776096351,1,777.224,66.7276277609635,129.511655922148
10,106,46,28.0964182363823,15.8814564603381,37.8078874782659,17,7,1,15,2,18,7.42615791247226,7,2537.58,120.426157912472,243.187575290771
4,44,22,15.603139786981,34.8960082186386,37.9358337097801,12,17,1,14,3,19,4.96026753005572,8,928.816,65,130.450612912416
3,71,18,29.8644868959673,29.6698751137592,28.2513535884209,10,11,3,15,5,12,2.03772278525867,7,1865.16,86,161.258051091862
4,75,37,21.2090116553009,34.7593538532965,39.3612401862629,20,12,3,15,3,11,6.53830546094105,16,2010,99,201.727529586996
9,54,16,20.5402501951903,39.446373891551,32.4125112453476,13,19,3,15,4,14,8.66899978229776,4,1037.58,68,121.450612912416
4,73,44,18.0255964305252,36.2000314518809,21.4790030173026,6,14,2,14,3,13,5.12066774233244,2,1780.408,85,210.258051091862
3,40,36,16.478764382191,27.7807603171095,14.9549540551379,15,8,3,15,1,14,2.62230946007185,12,1104.84,57,158.981134417282
9,64,16,10.5627179238945,29.4201943953522,11.9386729248799,5,13,1,14,2,20,7.67539180326276,0,1248.408,71.6753918032628,130.798005388087
7,90,20,33.4805677062832,18.2742947340012,31.9140954338945,9,6,2,15,3,12,8.70853448775597,2,2237.58,100.708534487756,178.8401828151
1,93,29,30.1659069512971,22.1900725876912,26.2561427149922,9,14,1,15,1,16,2.39584634662606,8,2730,114,215.361271528607
6,111,24,19.070353792049,38.7181591102853,23.8343368424103,7,19,3,14,1,13,5.40288510685787,1,2851.184,125,212.239185509144
2,37,43,12.9641559883021,19.250835319981,13.1932289805263,13,14,1,14,5,20,4.53827760112472,11,765.632,60,168.746395169715
8,73,21,11.4840577472933,10.5503038992174,33.4543757117353,18,8,1,15,2,20,6.38949777372181,10,1667.58,89.3894977737218,157.380137111325
15,105,22,22.4243321758695,22.6864750590175,37.2992254607379,18,17,1,15,3,13,2.858494192129,3,2165.16,110.858494192129,181.605443567533
3,43,24,38.5421380889602,37.9950304259546,22.5142602110282,14,19,1,15,5,14,6.626806671964,11,940.32,70,138.685352159983
1,39,16,14.7638658853248,21.8720192462206,39.2488581500947,13,15,2,15,1,15,3.10608612140641,12,1152.42,65,122.685352159983
3,81,47,32.0927990344353,27.9832398355938,28.3955239364877,8,6,2,14,5,19,4.27306883898564,5,1981.224,90.2730688389856,228.605443567533
6,106,23,16.7718441854231,14.8494142643176,19.3086793995462,13,15,2,15,4,13,6.56257928907871,7,2735.16,122,207.065489271308
10,93,30,33.5375405708328,27.9224702971987,14.3113737180829,9,10,3,14,1,16,3.62525789951906,0,2123.184,96.6252578995191,192.135965072399
15,37,39,21.5821605804376,27.5523104495369,34.9397382908501,16,12,1,14,2,12,6.93367246934213,1,156.408,44.9336724693421,128.64317473297
15,66,20,10.7064272393472,36.538038647268,35.3679968602955,18,12,2,14,1,17,8.75979303568602,3,1047.592,77.759793035686,126.450612912416
9,41,18,22.0904750493355,37.8543561906554,32.6308151194826,17,8,2,14,1,20,2.50313770864159,8,683.592,51.5031377086416,106.399002694044
14,47,35,10.6386059010401,17.1846144855954,38.3070654142648,11,6,2,14,4,15,5.06545445765369,0,452.816,52.0654544576537,135.460045703775
1,36,47,26.1734292074107,39.1119701601565,11.7200845619664,14,20,1,14,3,17,6.90752809983678,13,872.816,68,177.981134417282
13,49,25,21.2700345995836,23.2921363017522,11.3934152387083,7,11,3,14,3,20,5.94906653929502,0,644,54.949066539295,120.399002694044
2,46,47,20.057756465394,38.3834870182909,36.8741067661904,18,5,3,15,1,11,5.74577557598241,16,1344.84,67.7457755759824,190.859048397819
13,115,16,13.6721376446076,21.4619337115437,35.7071123598143,19,12,3,14,4,19,6.77359633590095,6,2452.408,127.773596335901,183.891793033473
4,126,45,16.5533041651361,21.9338517216966,10.8395570982248,11,17,1,14,4,12,7.17624818324111,7,3185.224,146,277.699231212919
4,37,31,10.1596323959529,25.6059343391098,33.5588366747834,7,11,3,15,4,18,6.22095860843547,3,827.58,47,142.807438179446
12,63,22,34.9119074386545,11.8092669500038,23.0740547296591,9,13,1,14,4,16,8.17591922543943,0,973.224,71.1759192254394,134.154830655117
14,130,28,14.1870208643377,26.6227427194826,12.3320964095183,10,8,1,15,4,19,6.56747174775228,0,2932.74,136.567471747752,226.943403251845
11,112,27,34.3924526311457,23.2417211867869,27.6295808679424,9,17,2,15,1,12,7.19354855665006,0,2742.42,119.19354855665,210.12653228104
13,38,45,21.9632940087467,19.48089560261,33.3225627965294,20,10,2,15,4,16,2.98742338223383,7,275.16,47.9874233822338,149.816870970805
11,63,50,34.5304986927658,18.8486476894468,33.3077955106273,20,5,3,15,1,12,4.267024458386,9,1314.84,76.267024458386,195.624309150252
13,68,49,25.5992531310767,34.0958704706281,24.8562607052736,8,8,1,14,5,17,6.95610186900012,0,1017.632,74.9561018690001,191.859048397819
